entity,variable,date,value,unit,measurementMethod,observationPeriod
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-01,833267971732,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-02,856170276436,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-03,861766423476,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-04,831369957658,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-05,829302550587,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-08,821517492274,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-09,851449447309,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-10,856261872484,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-11,878128404575,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-12,834203553623,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-15,844212306003,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-16,872164812691,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-17,873255753144,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-18,880493624317,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-19,880378176017,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-22,889246559474,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-23,907090504762,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-24,882546994015,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-25,855256336992,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-26,841821354272,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-29,826809379048,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-30,854529311065,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-08-31,916609173015,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-01,871828514052,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-02,864957139045,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-06,864352178644,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-07,870809425556,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-08,862610006083,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-09,839363941686,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-12,827389832092,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-13,857392277033,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-14,852087854547,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-15,855984183024,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-16,873774042386,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-19,864852390649,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-20,926783430163,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-21,945205487898,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-22,968661209601,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-23,925253026509,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-26,917477855595,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-27,985491302883,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-28,1002286522399,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-29,1005797919502,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-09-30,1099542654961,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-03,1069872029205,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-04,1068397169298,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-05,1046830310508,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-06,1006606267770,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-07,960563644299,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-11,963732613307,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-12,954456440346,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-13,954276921602,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-14,917375813981,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-17,888720121225,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-18,952691412167,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-19,971535372610,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-20,958542567625,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-21,937005233822,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-24,882744422839,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-25,901073314760,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-26,919516503132,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-27,901636251711,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-28,877491756529,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-10-31,936211790008,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-01,932561634537,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-02,948888804876,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-03,925509384763,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-04,890616690218,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-07,888405854179,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-08,902949468846,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-09,897699320270,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-10,883469729047,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-14,856665187812,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-15,897050971675,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-16,889572211723,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-17,872848450366,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-18,870914877407,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-21,890947656917,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-22,914086821718,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-23,906705803309,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-25,830823293099,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-28,888051594689,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-29,910958967940,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-11-30,966941190342,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-01,886314790175,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-02,885092933708,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-05,898317082635,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-06,933681424198,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-07,928493301550,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-08,912006097208,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-09,911579282591,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-12,902237912952,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-13,983232125780,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-14,922751499747,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-15,969420803577,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-16,952060080423,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-19,946102400429,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-20,993663864263,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-21,1004999453025,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-22,988327158172,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-23,949094203176,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-27,965844819396,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-28,996722677139,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-29,999509056223,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2016-12-30,1090363041456,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-03,999219271802,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-04,981598739319,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-05,950031332533,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-06,948095202276,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-09,898523194242,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-10,921374629772,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-11,903962540328,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-12,880589285624,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-13,837869993775,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-17,872803049183,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-18,906711930487,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-19,883717881152,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-20,910723879110,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-23,887716230928,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-24,876218473456,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-25,882731325765,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-26,853850101721,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-27,870624964118,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-30,842237141827,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-01-31,913317009620,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-01,900720987506,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-02,870718243134,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-03,886041200873,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-06,862134431783,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-07,898715656467,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-08,902380800177,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-09,847543052689,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-10,837201165534,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-13,842473467279,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-14,854359845059,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-15,871072646386,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-16,855255425521,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-17,895270542769,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-21,920577094875,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-22,933807645133,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-23,934863015786,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-24,907511572923,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-27,890288314424,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-02-28,956192119761,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-03-01,913665585304,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-03-02,907676608721,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-03-03,932563128286,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-03-06,927131114095,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-03-07,943340242484,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-03-08,956566651639,USDollar,seiche/OfrPreliminaryRelease,P1D
country/USA,seiche/OfrTriPartyRepoTotal_Sum_Amount_FinancialTransaction,2017-03-09,942516876830,USDollar,seiche/OfrPreliminaryRelease,P1D
